Frame 1 
3510	+	4554
7287	+	7854
7854	+	8292
8544	+	9180
11229	+	11889
17781	+	18411
18741	+	19239
19242	+	19620
19620	+	20733
20733	+	21174
21474	+	22125
26457	+	27027
27342	+	28230
42198	+	42885
50160	+	50721
50733	+	51165
55815	+	56475
59733	+	60660
64572	+	64932
72561	+	73431
73677	+	74577
75033	+	75390
76056	+	76569
76569	+	77634
81291	+	81711
81999	+	82536
89445	+	89820
89916	+	90363
90363	+	90951
92124	+	92649
93081	+	93651
93651	+	94131
104301	+	104802
105075	+	105447
106647	+	107544
107544	+	108006
108006	+	109176
109989	+	110352
111351	+	111786
111786	+	112722
114324	+	114795
115164	+	116871
116871	+	117393
118332	+	118794
124413	+	125151
125373	+	125847
127272	+	128709
130404	+	131019
133683	+	134169
136092	+	137025
138084	+	138864
138864	+	139290
142053	+	142551
143532	+	143952
144966	+	146133
146268	+	146664
146721	+	147195
147336	+	147804
151260	+	152295
152295	+	152718
153069	+	153768
154980	+	155433
160854	+	161388
161388	+	161853
161853	+	162432
163563	+	165384
167151	+	167553
168912	+	169290
183186	+	183636
186081	+	186786
191136	+	191775
193212	+	193656
198501	+	199149
201024	+	201672
203841	+	204498
205662	+	206592
208551	+	209208
209208	+	209595
209595	+	210315
210387	+	211137
211440	+	212067
212256	+	213546
218892	+	219462
232038	+	232839
233031	+	233508
233769	+	234441
234441	+	234846
234846	+	235281
239145	+	239613
239817	+	240192
242520	+	244566
252939	+	253992
255573	+	256455
259170	+	262326
262326	+	264042
264042	+	264591
265587	+	266040
267960	+	269244
271788	+	273114
274257	+	274650
279795	+	280641
283383	+	284370
284373	+	285780
286860	+	287340
287685	+	288231
288231	+	288744
291321	+	292095
292095	+	292593
292815	+	293442
294090	+	294780
306207	+	306651
307917	+	308367
308367	+	309006
309132	+	309489
309504	+	310047
319185	+	320058
336462	+	336954
349209	+	349617
350883	+	351267
355482	+	355854
375018	+	375375
460113	+	460491
462573	+	463557
463917	+	464493
478989	+	479574
555930	+	556308
Frame 2 
676	+	1825
9910	+	11056
28597	+	29302
29545	+	30121
36952	+	37954
51832	+	52354
53125	+	53485
53710	+	54565
61393	+	62350
62350	+	62782
84649	+	85048
85552	+	85939
94528	+	95779
95779	+	96694
99376	+	101776
101776	+	102265
105439	+	106561
109237	+	109672
112732	+	113623
118768	+	119407
119407	+	120184
120184	+	120535
120535	+	120982
121501	+	123199
128764	+	129352
135715	+	136117
137518	+	138055
139390	+	140023
143899	+	144673
155440	+	156220
156559	+	157855
162364	+	163234
175867	+	176254
176254	+	177178
177553	+	178273
178444	+	179065
190363	+	190744
190744	+	191140
196060	+	196444
197164	+	197599
197599	+	198067
199588	+	201034
204868	+	205681
206920	+	207391
207391	+	207847
215419	+	215878
217393	+	218218
220579	+	221371
221776	+	222529
222703	+	223075
224053	+	224578
224803	+	225901
235501	+	236059
237337	+	237910
